Name,Device,Width(cm),Distance(cm),Trial,Time(ms),Correct
cxz,mobile,0.75,2,6,447,TRUE
cxz,mobile,0.75,2,7,442,TRUE
cxz,mobile,0.75,2,8,443,TRUE
cxz,mobile,0.75,2,9,448,TRUE
cxz,mobile,0.75,2,10,464,TRUE
cxz,mobile,0.75,2,11,464,TRUE
cxz,mobile,0.75,2,12,453,TRUE
cxz,mobile,0.75,2,13,498,TRUE
cxz,mobile,0.75,2,14,435,TRUE
cxz,mobile,0.75,2,15,482,TRUE
cxz,mobile,0.75,2,16,475,TRUE
cxz,mobile,0.75,2,17,481,TRUE
cxz,mobile,0.75,2,18,440,TRUE
cxz,mobile,0.75,3,0,0,TRUE
cxz,mobile,0.75,3,1,490,TRUE
cxz,mobile,0.75,3,2,452,TRUE
cxz,mobile,0.75,3,3,582,TRUE
cxz,mobile,0.75,3,4,508,TRUE
cxz,mobile,0.75,3,5,541,TRUE
cxz,mobile,0.75,3,6,498,TRUE
cxz,mobile,0.75,3,7,614,TRUE
cxz,mobile,0.75,3,8,484,TRUE
cxz,mobile,0.75,3,9,683,TRUE
cxz,mobile,0.75,3,10,473,TRUE
cxz,mobile,0.75,3,11,529,TRUE
cxz,mobile,0.75,3,12,456,TRUE
cxz,mobile,0.75,3,13,545,TRUE
cxz,mobile,0.75,3,14,512,TRUE
cxz,mobile,0.75,3,15,610,TRUE
cxz,mobile,0.75,3,16,552,TRUE
cxz,mobile,0.75,3,17,610,TRUE
cxz,mobile,0.75,3,18,558,TRUE
cxz,mobile,0.75,4,0,0,TRUE
cxz,mobile,0.75,4,1,566,TRUE
cxz,mobile,0.75,4,2,494,TRUE
cxz,mobile,0.75,4,3,450,TRUE
cxz,mobile,0.75,4,4,567,TRUE
cxz,mobile,0.75,4,5,473,TRUE
cxz,mobile,0.75,4,6,509,TRUE
cxz,mobile,0.75,4,7,502,TRUE
cxz,mobile,0.75,4,8,559,TRUE
cxz,mobile,0.75,4,9,460,TRUE
cxz,mobile,0.75,4,10,516,TRUE
cxz,mobile,0.75,4,11,506,TRUE
cxz,mobile,0.75,4,12,550,TRUE
cxz,mobile,0.75,4,13,462,TRUE
cxz,mobile,0.75,4,14,498,TRUE
cxz,mobile,0.75,4,15,510,TRUE
cxz,mobile,0.75,4,16,481,TRUE
cxz,mobile,0.75,4,17,512,TRUE
cxz,mobile,0.75,4,18,531,TRUE
