Name,Device,Width(cm),Distance(cm),Trial,Time(ms),Correct
gjy,mobile,0.50,4,3,716,true
gjy,mobile,0.50,4,4,544,true
gjy,mobile,0.50,4,5,606,true
gjy,mobile,0.50,4,6,507,true
gjy,mobile,0.50,4,7,580,true
gjy,mobile,0.50,4,8,472,true
gjy,mobile,0.50,4,9,596,true
gjy,mobile,0.50,4,10,524,true
gjy,mobile,0.50,4,11,593,true
gjy,mobile,0.50,4,12,504,false
gjy,mobile,0.50,4,13,537,true
gjy,mobile,0.50,4,14,632,true
gjy,mobile,0.50,4,15,610,true
gjy,mobile,0.50,4,16,432,false
gjy,mobile,0.50,4,17,642,true
gjy,mobile,0.50,4,18,621,true
gjy,mobile,0.75,2,0,0,true
gjy,mobile,0.75,2,1,397,true
gjy,mobile,0.75,2,2,504,true
gjy,mobile,0.75,2,3,350,true
gjy,mobile,0.75,2,4,443,true
gjy,mobile,0.75,2,5,456,true
gjy,mobile,0.75,2,6,424,true
gjy,mobile,0.75,2,7,359,true
gjy,mobile,0.75,2,8,404,true
gjy,mobile,0.75,2,9,393,true
gjy,mobile,0.75,2,10,378,true
gjy,mobile,0.75,2,11,406,true
gjy,mobile,0.75,2,12,479,true
gjy,mobile,0.75,2,13,303,true
gjy,mobile,0.75,2,14,406,true
gjy,mobile,0.75,2,15,406,true
gjy,mobile,0.75,2,16,511,true
gjy,mobile,0.75,2,17,372,true
gjy,mobile,0.75,2,18,460,true
gjy,mobile,0.75,3,0,0,true
gjy,mobile,0.75,3,1,482,true
gjy,mobile,0.75,3,2,419,true
gjy,mobile,0.75,3,3,501,true
gjy,mobile,0.75,3,4,472,true
gjy,mobile,0.75,3,5,510,true
gjy,mobile,0.75,3,6,393,true
gjy,mobile,0.75,3,7,444,true
gjy,mobile,0.75,3,8,414,true
gjy,mobile,0.75,3,9,366,true
gjy,mobile,0.75,3,10,475,false
gjy,mobile,0.75,3,11,550,true
gjy,mobile,0.75,3,12,434,false
gjy,mobile,0.75,3,13,546,true
gjy,mobile,0.75,3,14,471,true
gjy,mobile,0.75,3,15,626,true
gjy,mobile,0.75,3,16,460,true
gjy,mobile,0.75,3,17,581,true
gjy,mobile,0.75,3,18,477,true
gjy,mobile,0.75,4,0,0,true
gjy,mobile,0.75,4,1,567,true
gjy,mobile,0.75,4,2,416,true
gjy,mobile,0.75,4,3,531,true
gjy,mobile,0.75,4,4,369,true
gjy,mobile,0.75,4,5,575,true
gjy,mobile,0.75,4,6,343,true
gjy,mobile,0.75,4,7,479,true
gjy,mobile,0.75,4,8,404,true
gjy,mobile,0.75,4,9,483,true
gjy,mobile,0.75,4,10,409,true
gjy,mobile,0.75,4,11,449,true
gjy,mobile,0.75,4,12,494,true
gjy,mobile,0.75,4,13,487,true
gjy,mobile,0.75,4,14,406,true
gjy,mobile,0.75,4,15,464,true
gjy,mobile,0.75,4,16,463,true
gjy,mobile,0.75,4,17,471,true
gjy,mobile,0.75,4,18,427,true
