Name,Device,Width(cm),Distance(cm),Trial,Time(ms),Correct
wbt,mouse,0.75,3,5,584,true
wbt,mouse,0.75,3,6,688,false
wbt,mouse,0.75,3,7,600,true
wbt,mouse,0.75,3,8,536,true
wbt,mouse,0.75,3,9,625,true
wbt,mouse,0.75,3,10,535,true
wbt,mouse,0.75,3,11,624,true
wbt,mouse,0.75,3,12,408,true
wbt,mouse,0.75,3,13,487,true
wbt,mouse,0.75,3,14,489,true
wbt,mouse,0.75,3,15,608,true
wbt,mouse,0.75,3,16,792,true
wbt,mouse,0.75,3,17,592,true
wbt,mouse,0.75,3,18,744,true
wbt,mouse,0.75,4,0,0,true
wbt,mouse,0.75,4,1,703,true
wbt,mouse,0.75,4,2,529,true
wbt,mouse,0.75,4,3,688,true
wbt,mouse,0.75,4,4,649,true
wbt,mouse,0.75,4,5,712,true
wbt,mouse,0.75,4,6,680,true
wbt,mouse,0.75,4,7,607,true
wbt,mouse,0.75,4,8,770,true
wbt,mouse,0.75,4,9,582,true
wbt,mouse,0.75,4,10,616,true
wbt,mouse,0.75,4,11,731,true
wbt,mouse,0.75,4,12,574,true
wbt,mouse,0.75,4,13,808,true
wbt,mouse,0.75,4,14,544,true
wbt,mouse,0.75,4,15,679,true
wbt,mouse,0.75,4,16,579,true
wbt,mouse,0.75,4,17,518,true
wbt,mouse,0.75,4,18,576,true
