Name,Device,Width(cm),Distance(cm),Trial,Time(ms),Correct
gqy,mouse,0.25,4,12,993,true
gqy,mouse,0.25,4,13,1575,true
gqy,mouse,0.25,4,14,841,false
gqy,mouse,0.25,4,15,919,true
gqy,mouse,0.25,4,16,696,true
gqy,mouse,0.25,4,17,592,true
gqy,mouse,0.25,4,18,714,true
gqy,mouse,0.50,2,0,0,true
gqy,mouse,0.50,2,1,488,true
gqy,mouse,0.50,2,2,424,false
gqy,mouse,0.50,2,3,608,true
gqy,mouse,0.50,2,4,488,true
gqy,mouse,0.50,2,5,471,false
gqy,mouse,0.50,2,6,881,false
gqy,mouse,0.50,2,7,792,true
gqy,mouse,0.50,2,8,728,false
gqy,mouse,0.50,2,9,857,true
gqy,mouse,0.50,2,10,447,true
gqy,mouse,0.50,2,11,584,true
gqy,mouse,0.50,2,12,713,true
gqy,mouse,0.50,2,13,520,true
gqy,mouse,0.50,2,14,663,true
gqy,mouse,0.50,2,15,768,true
gqy,mouse,0.50,2,16,633,true
gqy,mouse,0.50,2,17,569,true
gqy,mouse,0.50,2,18,566,true
gqy,mouse,0.50,3,0,0,false
gqy,mouse,0.50,3,1,680,true
gqy,mouse,0.50,3,2,600,true
gqy,mouse,0.50,3,3,752,true
gqy,mouse,0.50,3,4,624,true
gqy,mouse,0.50,3,5,888,true
gqy,mouse,0.50,3,6,569,true
gqy,mouse,0.50,3,7,832,true
gqy,mouse,0.50,3,8,672,true
gqy,mouse,0.50,3,9,472,true
gqy,mouse,0.50,3,10,546,true
gqy,mouse,0.50,3,11,462,true
gqy,mouse,0.50,3,12,648,true
gqy,mouse,0.50,3,13,488,true
gqy,mouse,0.50,3,14,392,true
gqy,mouse,0.50,3,15,464,true
gqy,mouse,0.50,3,16,457,true
gqy,mouse,0.50,3,17,567,true
gqy,mouse,0.50,3,18,457,true
gqy,mouse,0.50,4,0,0,true
gqy,mouse,0.50,4,1,578,true
gqy,mouse,0.50,4,2,1109,true
gqy,mouse,0.50,4,3,920,true
gqy,mouse,0.50,4,4,1114,true
gqy,mouse,0.50,4,5,623,true
gqy,mouse,0.50,4,6,737,true
gqy,mouse,0.50,4,7,423,true
gqy,mouse,0.50,4,8,489,true
gqy,mouse,0.50,4,9,519,true
gqy,mouse,0.50,4,10,530,true
gqy,mouse,0.50,4,11,631,false
gqy,mouse,0.50,4,12,809,true
gqy,mouse,0.50,4,13,576,true
gqy,mouse,0.50,4,14,614,true
gqy,mouse,0.50,4,15,586,true
gqy,mouse,0.50,4,16,561,false
gqy,mouse,0.50,4,17,878,true
gqy,mouse,0.50,4,18,1057,true
gqy,mouse,0.75,2,0,0,false
gqy,mouse,0.75,2,1,655,true
gqy,mouse,0.75,2,2,767,true
gqy,mouse,0.75,2,3,409,true
gqy,mouse,0.75,2,4,521,true
gqy,mouse,0.75,2,5,495,true
gqy,mouse,0.75,2,6,417,true
gqy,mouse,0.75,2,7,488,true
gqy,mouse,0.75,2,8,519,true
gqy,mouse,0.75,2,9,665,true
gqy,mouse,0.75,2,10,487,true
gqy,mouse,0.75,2,11,468,true
gqy,mouse,0.75,2,12,477,true
gqy,mouse,0.75,2,13,423,true
gqy,mouse,0.75,2,14,544,true
gqy,mouse,0.75,2,15,448,true
gqy,mouse,0.75,2,16,434,true
gqy,mouse,0.75,2,17,440,true
gqy,mouse,0.75,2,18,471,false
gqy,mouse,0.75,3,0,0,true
gqy,mouse,0.75,3,1,591,false
gqy,mouse,0.75,3,2,600,true
gqy,mouse,0.75,3,3,585,true
gqy,mouse,0.75,3,4,624,true
gqy,mouse,0.75,3,5,688,true
gqy,mouse,0.75,3,6,617,true
gqy,mouse,0.75,3,7,583,true
gqy,mouse,0.75,3,8,569,true
gqy,mouse,0.75,3,9,711,true
gqy,mouse,0.75,3,10,601,true
gqy,mouse,0.75,3,11,623,true
gqy,mouse,0.75,3,12,576,true
gqy,mouse,0.75,3,13,777,false
gqy,mouse,0.75,3,14,671,true
gqy,mouse,0.75,3,15,481,true
gqy,mouse,0.75,3,16,631,true
gqy,mouse,0.75,3,17,585,true
gqy,mouse,0.75,3,18,583,true
gqy,mouse,0.75,4,0,0,true
gqy,mouse,0.75,4,1,528,true
gqy,mouse,0.75,4,2,463,true
gqy,mouse,0.75,4,3,472,true
gqy,mouse,0.75,4,4,809,true
gqy,mouse,0.75,4,5,400,false
gqy,mouse,0.75,4,6,568,true
gqy,mouse,0.75,4,7,592,true
gqy,mouse,0.75,4,8,793,false
gqy,mouse,0.75,4,9,727,true
gqy,mouse,0.75,4,10,632,true
gqy,mouse,0.75,4,11,537,true
gqy,mouse,0.75,4,12,735,true
gqy,mouse,0.75,4,13,664,true
gqy,mouse,0.75,4,14,440,false
gqy,mouse,0.75,4,15,761,false
gqy,mouse,0.75,4,16,568,true
gqy,mouse,0.75,4,17,967,true
gqy,mouse,0.75,4,18,449,true
