Name,Device,Width(cm),Distance(cm),Trial,Time(ms),Correct
cxz,mouse,0.75,3,4,728,true
cxz,mouse,0.75,3,5,737,true
cxz,mouse,0.75,3,6,656,true
cxz,mouse,0.75,3,7,648,true
cxz,mouse,0.75,3,8,632,true
cxz,mouse,0.75,3,9,840,true
cxz,mouse,0.75,3,10,559,true
cxz,mouse,0.75,3,11,497,true
cxz,mouse,0.75,3,12,488,true
cxz,mouse,0.75,3,13,496,true
cxz,mouse,0.75,3,14,496,true
cxz,mouse,0.75,3,15,504,true
cxz,mouse,0.75,3,16,456,true
cxz,mouse,0.75,3,17,512,true
cxz,mouse,0.75,3,18,440,true
cxz,mouse,0.75,4,0,0,true
cxz,mouse,0.75,4,1,800,true
cxz,mouse,0.75,4,2,593,true
cxz,mouse,0.75,4,3,608,true
cxz,mouse,0.75,4,4,632,true
cxz,mouse,0.75,4,5,600,true
cxz,mouse,0.75,4,6,639,true
cxz,mouse,0.75,4,7,545,true
cxz,mouse,0.75,4,8,624,true
cxz,mouse,0.75,4,9,600,true
cxz,mouse,0.75,4,10,544,true
cxz,mouse,0.75,4,11,713,true
cxz,mouse,0.75,4,12,607,true
cxz,mouse,0.75,4,13,736,true
cxz,mouse,0.75,4,14,633,true
cxz,mouse,0.75,4,15,655,true
cxz,mouse,0.75,4,16,833,true
cxz,mouse,0.75,4,17,577,true
cxz,mouse,0.75,4,18,719,true
